,Unnamed: 0,Unnamed: 0.1,wine_id,name,vintage,wine_type,grape_simple,rating_num,kprice,imgurl
41,41,41,41,Rosomel Vineyard Fume Blanc,2016,White wine,Fume Blanc,38 ratings,"51,858",//images.vivino.com/thumbs/scBrd3x-TBSBIQxo37k3uQ_150x200.jpg
42,42,42,42,Isolation Ridge Vineyard Shiraz,2018,Red wine,Shiraz/Syrah,38 ratings,"45,094",//images.vivino.com/thumbs/2tDwAt04TMKGafAMsD3d2A_pb_x600.png
43,43,43,43,Noirien Pinot Noir,2012,Red wine,Pinot Noir,38 ratings,"59,442",//images.vivino.com/thumbs/03rEeuyjRYKbwJzTk7UQyA_pb_x600.png
44,44,44,44,Zinfandel,2018,Red wine,Zinfandel,39 ratings,"24,802",//images.vivino.com/thumbs/3btT9dNLShWX9oLqGeQsgg_pb_x600.png
45,45,45,45,Eclat de Soleil Chardonnay,2019,White wine,Chardonnay,39 ratings,"38,842",//images.vivino.com/thumbs/QDPEJkwPRoKUu_D4SVeaDg_pb_x600.png
46,46,46,46,Les Garrigues Sauvignon,2019,White wine,Sauvignon Blanc,39 ratings,"18,038",//images.vivino.com/thumbs/GtJ3ptk3S1Ww_gclPHGBjQ_pb_x600.png
47,47,47,47,Vinha do Bispado Branco,2020,White wine,Rabigato,39 ratings,"14,656",//images.vivino.com/thumbs/vxosEjWRRXGZf14Mgv1u_w_pb_x600.png
48,48,48,48,The Blonde Shiraz,2018,Red wine,Shiraz/Syrah,39 ratings,"69,896",//images.vivino.com/thumbs/BiFRu_ZCS2W9I17laxy7aw_pb_x600.png
49,49,49,49,Cabernet Sauvignon,2017,Red wine,Cabernet Sauvignon,39 ratings,"38,330",//images.vivino.com/thumbs/iOuZHDTbRiSSsNZLV2M94w_pb_x600.png
50,50,50,50,Le Balze di Montefioralle Chianti Classico Riserva,2012,Red wine,Sangiovese,39 ratings,"74,405",//images.vivino.com/thumbs/nxvgdJ8FTY6gmCfQ8rw7NA_pb_x600.png
51,51,51,51,Les Combettes,2019,Red wine,Marselan,40 ratings,"40,585",//images.vivino.com/thumbs/ByiSk7DeQyCAYwTbJ12UIA_pb_x600.png
52,52,52,52,Les Roses du Clos Touraine,2016,White wine,Sauvignon Gris,40 ratings,"49,603",//images.vivino.com/thumbs/zpda39PtSU6mi7SY0bSuuQ_pb_x600.png
53,53,53,53,Moordenaarskloof Chenin Blanc,2020,White wine,Chenin Blanc,40 ratings,"36,075",//images.vivino.com/thumbs/8HZ1QE-cQZOCYradg6DJ0A_pb_x600.png
54,54,54,54,The Brock Chardonnay,2017,White wine,Chardonnay,40 ratings,"33,820",//images.vivino.com/thumbs/13YLjUZFQByUM7bEntxjSw_pb_x600.png
55,55,55,55,Luris,2020,White wine,Vermentino,40 ratings,"54,113",//images.vivino.com/thumbs/s5dSE6Q2QT6SH_aLS8uE3w_pb_x600.png
56,56,56,56,Jeudi 15,2020,Red wine,Nerello Mascalese,33 ratings,"52,985",//images.vivino.com/thumbs/7bLAy3wARpu-lrxRXT98fQ_pb_x600.png
57,57,57,57,Riesling,2020,White wine,Riesling,32 ratings,"28,184",//images.vivino.com/thumbs/8k4lJnaeQXiLdu0UZ3-Bgg_pb_x600.png
58,58,58,58,Riorret The Abbey Pinot Noir,2018,Red wine,Pinot Noir,32 ratings,"76,291",//images.vivino.com/thumbs/Me_wgy2EQyKkGaeX1FpvhQ_pb_x600.png
59,59,59,59,Rouge,2012,Red wine,Blend,28 ratings,"73,175",//images.vivino.com/thumbs/fPEOAaFqSZGms42J75a4rA_pb_x600.png
60,60,60,60,Diamond Collection Cabernet Sauvignon,2018,Red wine,Cabernet Sauvignon,4482 ratings,"31,566",//images.vivino.com/thumbs/UVGmV68bQC6pc42Ijq5-fA_pb_x600.png
61,61,61,61,Pruno Ribera del Duero,2018,Red wine,Blend,4646 ratings,"28,696",//images.vivino.com/thumbs/VxwDl7PITsi9w5ZgXgrhzQ_pb_x600.png
62,62,62,62,Prosecco,2016,Sparkling wine,Glera,6264 ratings,"54,113",//images.vivino.com/thumbs/zHhR-W6YRCCSltY3JOmceQ_pb_x600.png
63,63,63,63,Brut Nature Silver Champagne Grand Cru 'Bouzy',2016,Sparkling wine,Pinot Noir,8697 ratings,"87,257",//images.vivino.com/thumbs/E8jsksjhQHGfLFpe9MBizA_pb_x600.png
64,64,64,64,Laundry Vineyard Gamay,2018,Red wine,Gamay,25 ratings,"42,839",//images.vivino.com/thumbs/-zjbhL9-SzinnifuONGyBg_pb_x600.png
65,65,65,65,Les Bancels,2017,Red wine,Blend,25 ratings,"51,110",//images.vivino.com/thumbs/e_l-fyA9Sea-bEbucGbbOw_pb_x600.png
66,66,66,66,Graves Rouge,2019,Red wine,Blend,25 ratings,"32,693",//images.vivino.com/thumbs/6sQ49h1xT_ei_JxKptvYoA_pb_x600.png
67,67,67,67,Dry White No. 1,2017,White wine,Blend,26 ratings,"110,480",//images.vivino.com/thumbs/LriQbWHlT6iKXdUd1pFwCA_pb_x600.png
68,68,68,68,Chenin Blanc,2021,White wine,Chenin Blanc,27 ratings,"28,184",//images.vivino.com/thumbs/86TLMWGaT5q8azOhhhMUSA_pb_x600.png
69,69,69,69,Pommard 'Les Perrie_es',2017,Red wine,Pinot Noir,27 ratings,"93,570",//images.vivino.com/thumbs/-oX8cuX2QzSzT8-2jFYRjg_pb_x600.png
70,70,70,70,Riesling,2019,White wine,Riesling,28 ratings,"48,476",//images.vivino.com/thumbs/FP1QIKr5Q16FNzKdUjoNKA_pb_x600.png
71,71,71,71,Costetoste Aglianico,2014,Red wine,Aglianico,28 ratings,"81,169",//images.vivino.com/thumbs/AA4waqXrSk6yQ_BDEskx7g_pb_x600.png
72,72,72,72,H Millesime Brut Nature Champagne Premier Cru,2007,Sparkling wine,Blend,28 ratings,"152,192",//images.vivino.com/thumbs/vrqDbtafT-yslF6Jr37Ccw_150x200.jpg
73,73,73,73,Tramoya Verdejo,2021,White wine,Verdejo,32 ratings,"21,044",//images.vivino.com/thumbs/Lz4eExJDQEucY79EP_i2-g_150x200.jpg
74,74,74,74,'G' Bianco,2019,White wine,Grecanico,40 ratings,"64,259",//images.vivino.com/thumbs/qFA0Kv5GSseHbTPSXm8Uiw_pb_x600.png
75,75,75,75,Spe_burgunder Trocken,2018,Red wine,Spe_burgunder,28 ratings,"45,094",//images.vivino.com/thumbs/-TbitHNoRfSwlszgSooktg_pb_x600.png
76,76,76,76,Gravity Pinot Noir,2016,Red wine,Pinot Noir,29 ratings,"52,985",//images.vivino.com/thumbs/yY1jMENJTnOem8hMv7LUDg_pb_x600.png
77,77,77,77,Montersino Barbaresco,2017,Red wine,Nebbiolo,29 ratings,"74,405",//images.vivino.com/thumbs/lnrQrD_cRJ-VnB4Vf6czpQ_pb_x600.png
78,78,78,78,Chardonnay,2020,White wine,Chardonnay,30 ratings,"33,820",//images.vivino.com/thumbs/lv8SnoISRsOQ9aVAFSVmYQ_pb_x600.png
79,79,79,79,Pouilly-Fuisse 'Maison du Villard',2018,White wine,Chardonnay,30 ratings,"62,578",//images.vivino.com/thumbs/QZle20sUTomeqT3H5bUA_A_pb_x600.png
80,80,80,80,Athena's Vineyard Chardonnay,2017,White wine,Chardonnay,30 ratings,"39,457",//images.vivino.com/thumbs/-bEQzRC9RJ6xyKuEYpAQfw_pb_x600.png
81,81,81,81,Ancienne Pinot Noir,2018,Red wine,Pinot Noir,30 ratings,"56,367",//images.vivino.com/thumbs/FeduSUSeQbK8t1ckmSnOjg_pb_x600.png
82,82,82,82,Pe_ige_ Pinot Noir,2019,Red wine,Pinot Noir,31 ratings,"38,842",//images.vivino.com/thumbs/wg96Waf8SqyP8xreuZK5kQ_pb_x600.png
83,83,83,83,"Aimer,Re_er, Prier, Se Taire Pinot Noir - Jeues Vignes",2015,Red wine,Pinot Noir,31 ratings,"78,556",//images.vivino.com/thumbs/2pxPbM9uSUCcJrA1pMLJeg_pb_x600.png
84,84,84,84,Les Crenilles Bourgogne,2018,White wine,Chardonnay,32 ratings,"31,566",//images.vivino.com/thumbs/GYVlzWBjQdeP2hof1XXAGA_pb_x600.png
85,85,85,85,Calendes Crozes-Hermitage,2020,Red wine,Shiraz/Syrah,33 ratings,"48,476",//images.vivino.com/thumbs/qlVb7QOuTmKobcIgIHH6LQ_pb_x600.png
86,86,86,86,Corps de Garde Bourgogne Ce_es d'Auxerre Blanc,2018,White wine,Chardonnay,40 ratings,"54,881",//images.vivino.com/thumbs/XlzRRCDzTpWfpc7qNDeMgQ_pb_x600.png
87,87,87,87,Lote Especial Syrah,2019,Red wine,Shiraz/Syrah,43 ratings,"33,820",//images.vivino.com/thumbs/nTI8fBc_SZG6Wsl6ZUMYMA_pb_x600.png
88,88,88,88,Neo Nervis,2014,White wine,Macabeo,41 ratings,"51,110",//images.vivino.com/thumbs/SPtB-D1fS2a52hk00n5V9w_pb_x600.png
89,89,89,89,Hermes Diactoros II,2019,White wine,Chardonnay,41 ratings,"37,407",//images.vivino.com/thumbs/2OUvxaDqQXafLdnkk-771w_pb_x600.png
90,90,90,90,G17 Syrah,2018,Red wine,Shiraz/Syrah,52 ratings,"43,967",//images.vivino.com/thumbs/LUyvTsDcTIekdsNdCTERWA_pb_x600.png
91,91,91,91,Groundwork Syrah,2017,Red wine,Shiraz/Syrah,52 ratings,"40,585",//images.vivino.com/thumbs/mdPmFYC8RTy__A_rhiaaPw_pb_x600.png
92,92,92,92,Ravan,2016,White wine,Sauvignon Blanc,52 ratings,"60,877",//images.vivino.com/thumbs/dZtcxqKKSjekz3AMlcv-lA_pb_x600.png
93,93,93,93,Gewe_ztraminer Alsace Grand Cru 'Zotzenberg',2017,White wine,Gewe_ztraminer,53 ratings,"42,019",//images.vivino.com/thumbs/useU2jXURMqdQnV9kA1c2A_150x200.jpg
94,94,94,94,Winkeler Riesling Trocken,2020,White wine,Riesling,54 ratings,"37,202",//images.vivino.com/thumbs/PyaClqEQRFufj-NmKqaVuA_pb_x600.png
95,95,95,95,Late Bottled Vintage Port,2016,Fortified Wine,Blend,54 ratings,"27,056",//images.vivino.com/thumbs/QqJbwqoASu23B438vpQsXw_pb_x600.png
96,96,96,96,Bergerac Rouge,2015,Red wine,Merlot,54 ratings,"31,115",//images.vivino.com/thumbs/wjLRkLOkRgGEdkOIUSTakg_pb_x600.png
97,97,97,97,Tribun,2018,Red wine,Blend,55 ratings,"22,096",//images.vivino.com/thumbs/FsdotbX9SEKzO3CF2aLfBg_pb_x600.png
98,98,98,98,Killer Drop Red,2019,Red wine,Zinfandel,60 ratings,"42,839",//images.vivino.com/thumbs/x5V1DhRYSUenFSM3M3sAng_pb_x600.png
99,99,99,99,Langhe Nebbiolo,2018,Red wine,Nebbiolo,59 ratings,"34,948",//images.vivino.com/thumbs/Up3lJEc5T8-w5K1K0PqTJQ_pb_x600.png
100,100,100,100,Riesling Classic,2011,White wine,Riesling,60 ratings,"25,365",//images.vivino.com/thumbs/HUnozZYlQf6xbfmMwKlNug_pb_x600.png
101,101,101,101,Praepositus Riesling,2019,White wine,Riesling,61 ratings,"63,582",//images.vivino.com/thumbs/cR50Uw89Qay9LGZhnkdvKg_pb_x600.png
102,102,102,102,Syrah,2020,Red wine,Shiraz/Syrah,61 ratings,"50,731",//images.vivino.com/thumbs/PfBdcTKYRYWy7-URbDHKwQ_pb_x600.png
103,103,103,103,Sauvignon Blanc Touraine,2018,White wine,Sauvignon Blanc,60 ratings,"38,330",//images.vivino.com/thumbs/g3I2MqpuSRSOpGdG_X-slw_pb_x600.png
104,104,104,104,L'Oeuvre de Perraud Bourgogne Rouge 'Les Fore_s',2019,Red wine,Pinot Noir,60 ratings,"41,958",//images.vivino.com/thumbs/2aRS9x__TGWsqgduv5JQiw_pb_x600.png
105,105,105,105,Cuve_ Shyrus Ce_es du Rhe_e Villages,2019,Red wine,Shiraz/Syrah,61 ratings,"28,184",//images.vivino.com/thumbs/5admXKJQSYam8wFUIn95zA_pb_x600.png
106,106,106,106,Carchelo (C),2019,Red wine,Shiraz/Syrah,62 ratings,"24,802",//images.vivino.com/thumbs/k-TyTxlgQq2VPwWBT2lgOA_pb_x600.png
107,107,107,107,Monte dei Cocci Negroamaro,2017,Red wine,Negroamaro,62 ratings,"31,566",//images.vivino.com/thumbs/4aMYgGVMSrqALLQ0xQLlbA_pb_x600.png
108,108,108,108,La Ciaude,2018,Red wine,Blend,62 ratings,"49,603",//images.vivino.com/thumbs/QVXBFTTTTpWd-c7YQMtyjQ_pb_x600.png
109,109,109,109,Kick on Ranch Riesling,2017,White wine,Riesling,62 ratings,"47,349",//images.vivino.com/thumbs/IafTxoPGTZ2J5hErqMMTow_pb_x600.png
110,110,110,110,The Derelict Vineyard Grenache,2018,Red wine,Grenache,63 ratings,"36,639",//images.vivino.com/thumbs/oFlPGb35SRqv-Ihi7A3dYw_150x200.jpg
111,111,111,111,Sauvignon Blanc,2021,White wine,Sauvignon Blanc,64 ratings,"29,772",//images.vivino.com/thumbs/eQCG7L4zQy-pFN2M-cIFIw_pb_x600.png
112,112,112,112,Pinot Noir,2020,Red wine,Pinot Noir,63 ratings,"39,457",//images.vivino.com/thumbs/wh7tuC5xQGKb08lQWVBbZA_pb_x600.png
113,113,113,113,Pride of the Fleurieu Cabernet Sauvignon,2019,Red wine,Cabernet Sauvignon,65 ratings,"33,820",//images.vivino.com/thumbs/2sDwHNpzTB6okGP4yio3VQ_pb_x600.png
114,114,114,114,The Supernatural Sauvignon Blanc,2020,White wine,Sauvignon Blanc,64 ratings,"36,075",//images.vivino.com/thumbs/BXQg08UeQL-NIgC13AtiJg_pb_x600.png
115,115,115,115,Trelans,2013,White wine,Blend,64 ratings,"76,947",//images.vivino.com/thumbs/DKIQTqfgRs2f_I7TvVOghg_pb_x600.png
116,116,116,116,Pinot Noir,2017,Red wine,Pinot Noir,64 ratings,"67,723",//images.vivino.com/thumbs/hSMhNPUtTfuMN3A9Bu9oig_pb_x600.png
117,117,117,117,Nero di Serramarrocco,2011,Red wine,Nero d'Avola,52 ratings,"46,631",//images.vivino.com/thumbs/4sbs1z1UQUGsvTqyxPyW_g_pb_x600.png
118,118,118,118,Crianza,2014,Red wine,Tempranillo,52 ratings,"46,119",//images.vivino.com/thumbs/hzM6pHtqTDGnE17YvTNS1Q_pb_x600.png
119,119,119,119,Monte Tre Carlini Negroamaro,2015,Red wine,Negroamaro,50 ratings,"42,839",//images.vivino.com/thumbs/KmtKHuJ6S9uOIQ9dXgt5Aw_pb_x600.png
120,120,120,120,Pomerol,2019,Red wine,Blend,44 ratings,"56,367",//images.vivino.com/thumbs/yYsKJTt8QnmnicBzBkUY7w_pb_x600.png
121,121,121,121,Haut-Me_oc,2017,Red wine,Petit Verdot,41 ratings,"39,457",//images.vivino.com/thumbs/jV_extgwSuWy-lYkfeJfRA_pb_x600.png
122,122,122,122,L.T.Cf. Cabernet Sauvignon - Merlot,2017,Red wine,Blend,41 ratings,"45,094",//images.vivino.com/thumbs/O0kAsgklRjyCFW3Vax-Slw_pb_x600.png
123,123,123,123,Viognier,2019,White wine,Viognier,42 ratings,"16,910",//images.vivino.com/thumbs/5XE4B2zcT_KMIwUM50R10g_pb_x600.png
124,124,124,124,Woodcutter's Roussanne - Viognier - Marsanne,2019,White wine,Marsanne,42 ratings,"37,202",//images.vivino.com/thumbs/l_o0dLKFSLa3opOsRWLyMw_pb_x600.png
125,125,125,125,Calcaire Cahors Malbec,2019,Red wine,Malbec,42 ratings,"52,165",//images.vivino.com/thumbs/6cg-InKhQUGgjfDhv8zORw_pb_x600.png
126,126,126,126,Friulano,2019,White wine,Friulano,42 ratings,"56,367",//images.vivino.com/thumbs/7Pi6kQEqScysQCqWhrb6xA_pb_x600.png
127,127,127,127,Capricho Val de Paxarie_s Godello,2018,White wine,Blend,43 ratings,"33,820",//images.vivino.com/thumbs/SJlY6jy3TxWY8Tgc-0E25Q_pb_x600.png
128,128,128,128,Rosso,2020,Red wine,Blend,44 ratings,"27,620",//images.vivino.com/thumbs/Ll-z3qKFRHeKpYYqFEHeew_pb_x600.png
129,129,129,129,Menagerie of the Barossa Grenache - Shiraz - Mataro,2019,Red wine,Blend,43 ratings,"30,746",//images.vivino.com/thumbs/p9KH9gBRRce98ciVhI821w_pb_x600.png
130,130,130,130,Reserve Sauvignon Blanc,2021,White wine,Sauvignon Blanc,43 ratings,"31,566",//images.vivino.com/thumbs/BGswzbSATfKBtCGeeKpJ5w_pb_x600.png
131,131,131,131,Re_erve Brut Champagne,2016,Sparkling wine,Pinot Noir,2853 ratings,"82,327",//images.vivino.com/thumbs/dJVUZ_xjS9WA5qVMMwQKwg_pb_x600.png
132,132,132,132,Silice Malbec Cahors,2020,Red wine,Malbec,43 ratings,"42,942",//images.vivino.com/thumbs/0b69dit8SJ2LxcqY4Trnew_pb_x600.png
133,133,133,133,Parts & Labor,2020,Red wine,Blend,43 ratings,"32,129",//images.vivino.com/thumbs/pfX-dyBrTTqKLNnoh0Tf4g_pb_x600.png
134,134,134,134,Bourgogne Pinot Noir,2020,Red wine,Pinot Noir,50 ratings,"39,457",//images.vivino.com/thumbs/L_y1FsGDSz6yjcaWmPAWZw_pb_x600.png
135,135,135,135,Grenache,2012,Red wine,Grenache,44 ratings,"78,914",//images.vivino.com/thumbs/oya5bEnLSpOdk73xGy4V1A_150x200.jpg
136,136,136,136,Aubaine Chardonnay,2018,White wine,Chardonnay,44 ratings,"33,820",//images.vivino.com/thumbs/Mc3EZWhiQvSNXcv2ievQOg_pb_x600.png
137,137,137,137,Zinfandel,2019,Red wine,Zinfandel,44 ratings,"36,301",//images.vivino.com/thumbs/-K9EclZNRQyuDoCnbRze1g_pb_x600.png
138,138,138,138,Cepa a Cepa,2015,Red wine,Tempranillo,44 ratings,"78,914",//images.vivino.com/thumbs/ab5H4ae5Qbec8Wd4UV8gjA_pb_x600.png
139,139,139,139,Schenkenbichl Gre_er Veltliner,2016,White wine,Gre_er Veltliner,44 ratings,"69,332",//images.vivino.com/thumbs/CrAuGMYfTRaL188O5UQg-A_pb_x600.png
140,140,140,140,? La Venvole,2019,Red wine,Blend,44 ratings,"46,816",//images.vivino.com/thumbs/Us0RvvE8R2mPAUuV_nWjmQ_pb_x600.png
141,141,141,141,Qwam Qwmt Cabernet Sauvignon,2018,Red wine,Cabernet Sauvignon,44 ratings,"62,004",//images.vivino.com/thumbs/lIo_a07pSMCuXyAkjrw8zg_pb_x600.png
142,142,142,142,Quarzit Riesling Trocken,2020,White wine,Riesling,46 ratings,"52,985",//images.vivino.com/thumbs/_ymf9FrTRDm4ktxOrAgCWA_pb_x600.png
143,143,143,143,Quant Riesling,2021,White wine,Riesling,47 ratings,"26,646",//images.vivino.com/thumbs/fd1dmWg6ReuDxoIw5EBiiA_pb_x600.png
144,144,144,144,Rose,2021,Rose wine,Blend,47 ratings,"15,783",//images.vivino.com/thumbs/7mYV9xQVQf6dRgbL2rYErw_pb_x600.png
145,145,145,145,Bourgogne Hautes-Ce_es de Beaune 'La Combotte',2019,Red wine,Pinot Noir,46 ratings,"39,457",//images.vivino.com/thumbs/hhikROVER4S_L3cSwnAHrA_pb_x600.png
146,146,146,146,Dry Riesling,2007,White wine,Riesling,46 ratings,"69,486",//images.vivino.com/thumbs/90rSEgHfRoa2eYXHvt2XBA_pb_x600.png
147,147,147,147,Cuve_ Premium Brut Champagne,2016,Sparkling wine,Blend,3161 ratings,"64,259",//images.vivino.com/thumbs/R4cuFh4dSMa8tI8msyoQKg_pb_x600.png
148,148,148,148,Reserva,2016,Red wine,Blend,967 ratings,"25,929",//images.vivino.com/thumbs/W88TO-ssTfSFdGntQqxIJw_pb_x600.png
149,149,149,149,Tinto (Malbec),2019,Red wine,Malbec,2370 ratings,"20,856",//images.vivino.com/thumbs/zc_KsdauRCWaF1xECX4DDw_pb_x600.png
150,150,150,150,Premier Cru Brut Champagne,2016,Sparkling wine,Blend,172 ratings,"90,188",//images.vivino.com/thumbs/HX5MSOCkTvuyZnpKP6cERg_pb_x600.png
151,151,151,151,Calcaire,2017,White wine,Blend,179 ratings,"40,585",//images.vivino.com/thumbs/saDszQ1kQfO2CpY6iu-56A_pb_x600.png
152,152,152,152,Chardonnay,2019,White wine,Chardonnay,181 ratings,"31,566",//images.vivino.com/thumbs/J7klxepLQTWqzrrICvcr_w_pb_x600.png
153,153,153,153,Marsala Superiore Riserva,2016,Fortified Wine,Blend,180 ratings,"44,418",//images.vivino.com/thumbs/uPDysqMtQnKePFNkKQWXJw_pb_x600.png
154,154,154,154,Cabernet Sauvignon,2019,Red wine,Cabernet Sauvignon,186 ratings,"32,693",//images.vivino.com/thumbs/EX9Sb35nSPaSWK-EdB5X4w_pb_x600.png
155,155,155,155,Sylvaner,2020,White wine,Sylvaner,186 ratings,"41,035",//images.vivino.com/thumbs/AyCN8HTiSjyrgkbhKZ2Pow_pb_x600.png
156,156,156,156,Rouge,2013,Red wine,Blend,190 ratings,"64,023",//images.vivino.com/thumbs/Ew4pfi2OSPGjX2SAH3E70g_pb_x600.png
157,157,157,157,Sauvignon Blanc,2021,White wine,Sauvignon Blanc,195 ratings,"31,002",//images.vivino.com/thumbs/PC-q2MAvS4Cg-wu_v50hRg_pb_x600.png
158,158,158,158,Furore Costa d'Amalfi Rosso,2020,Red wine,Blend,206 ratings,"57,946",//images.vivino.com/thumbs/aE33lZqvTky6egf6eiENVA_pb_x600.png
159,159,159,159,La Voliera Primitivo,2018,Red wine,Primitivo,207 ratings,"23,674",//images.vivino.com/thumbs/MpNtus1wSSm6572Dnq-w1Q_pb_x600.png
160,160,160,160,La Voliera Negroamaro,2017,Red wine,Negroamaro,207 ratings,"23,674",//images.vivino.com/thumbs/zyTkLdTcQxyjj8n-3HcN4A_pb_x600.png
161,161,161,161,Cuve_ de O Mencia,2017,Red wine,Mencia,210 ratings,"33,820",//images.vivino.com/thumbs/SFWPRdVlTYi2BhfnAqQq1Q_pb_x600.png
162,162,162,162,Tinto,2015,Red wine,Blend,220 ratings,"43,177",//images.vivino.com/thumbs/Vm2nH5I8TPuVQF_ZWucbjg_pb_x600.png
163,163,163,163,Prelude Vineyards Cabernet Sauvignon,2017,Red wine,Cabernet Sauvignon,220 ratings,"47,349",//images.vivino.com/thumbs/_9H8HHsyRwSgnpW_NbGJKw_pb_x600.png
164,164,164,164,Chardonnay,2013,White wine,Chardonnay,227 ratings,"56,367",//images.vivino.com/thumbs/UUH8vfqWSnCmbTQ9OPxxlg_pb_x600.png
165,165,165,165,Seigneurs d'Aiguilhe Castillon - Ce_es de Bordeaux,2018,Red wine,Blend,229 ratings,"30,746",//images.vivino.com/thumbs/jrH-fapEQBGvz4f_DMwnUg_pb_x600.png
166,166,166,166,Nebbiolo Langhe,2019,Red wine,Nebbiolo,233 ratings,"39,970",//images.vivino.com/thumbs/BgLZ52UeS1uWgf4XKuyiVQ_pb_x600.png
167,167,167,167,Wild,2016,Red wine,Tempranillo,234 ratings,"38,330",//images.vivino.com/thumbs/WN3Zz0RtQmaoirUqvqlLug_pb_x600.png
168,168,168,168,Sauvignon Blanc,2020,White wine,Sauvignon Blanc,249 ratings,"35,511",//images.vivino.com/thumbs/AcFiup51SFi3SdYp2pQRtQ_pb_x600.png
169,169,169,169,We_zburger Stein VDP. Erste Lage Silvaner Trocken,2020,White wine,Silvaner,251 ratings,"48,476",//images.vivino.com/thumbs/0dQ7-h9CSgeYtgP072Mhsg_pb_x600.png
170,170,170,170,Cabernet Sauvignon Les Thermes,2020,Red wine,Cabernet Sauvignon,257 ratings,"19,278",//images.vivino.com/thumbs/novrzl1oQ4m4SFStaRLYMg_pb_x600.png
171,171,171,171,150+1 Langhe Bianco,2020,White wine,Blend,266 ratings,"22,547",//images.vivino.com/thumbs/oFy9bHYzTeWfrk1aWPwgpg_pb_x600.png
172,172,172,172,d'Arry's Original Shiraz - Grenache,2018,Red wine,Shiraz/Syrah,265 ratings,"28,184",//images.vivino.com/thumbs/78Q-6Y0ES-ufQxd8UFurMw_pb_x600.png
173,173,173,173,Jauna Crianza,2015,Red wine,Blend,269 ratings,"22,547",//images.vivino.com/thumbs/Ap6JH8gMQRq7zEi0yNsmdQ_pb_x600.png
174,174,174,174,Cabernet Sauvignon,2019,Red wine,Cabernet Sauvignon,271 ratings,"33,370",//images.vivino.com/thumbs/IzNn8jDUTxyzn8EZk8K9WA_pb_x600.png
175,175,175,175,Merlot,2019,Red wine,Merlot,286 ratings,"34,271",//images.vivino.com/thumbs/loZgjQUdTgWPr2z4K95zlw_pb_x600.png
176,176,176,176,Para Maria (de Los Tecolotes),2018,Red wine,Shiraz/Syrah,286 ratings,"42,839",//images.vivino.com/thumbs/IaFBoOJDQIuUNkybkTjy-w_pb_x600.png
177,177,177,177,Cuve_ Los Lingues Carme_e_e,2017,Red wine,Carme_e_e,288 ratings,"20,292",//images.vivino.com/thumbs/AoNUgYekTYqcfi42dVvCmA_pb_x600.png
178,178,178,178,Langhe Nebbiolo,2019,Red wine,Nebbiolo,174 ratings,"56,142",//images.vivino.com/thumbs/RQz2Pf-eSfOX5GCUNXwFjg_pb_x600.png
179,179,179,179,Ca'Fiui Valpolicella,2019,Red wine,Blend,166 ratings,"37,202",//images.vivino.com/thumbs/zZHrEXqNRDWp6ZDBim03Mw_pb_x600.png
180,180,180,180,Nativo Nebbiolo,2020,Red wine,Nebbiolo,304 ratings,"25,929",//images.vivino.com/thumbs/RojTTKuzT3amTLcLQ0OXYA_pb_x600.png
181,181,181,181,Les Chaniots Montagny 1er Cru,2018,White wine,Chardonnay,164 ratings,"38,104",//images.vivino.com/thumbs/LflMlE1CTEC2JgVR_EyqkA_pb_x600.png
182,182,182,182,Modeste Red,2020,Red wine,Blend,111 ratings,"33,902",//images.vivino.com/thumbs/Yq1igrB3SGqQxNij4Fm8sQ_pb_x600.png
183,183,183,183,Garnacha,2018,Red wine,Grenache,112 ratings,"32,693",//images.vivino.com/thumbs/xUbdy_hzSk-i7fnCnuqhTw_pb_x600.png
184,184,184,184,Sinergy Lauren Vineyard Blend,2018,Red wine,Blend,114 ratings,"43,967",//images.vivino.com/thumbs/QNByQcz6R_OTn8yDE4Tw-A_pb_x600.png
185,185,185,185,Mar de Vie_s Albarie_,2020,White wine,Albarie_,116 ratings,"33,820",//images.vivino.com/thumbs/B-_RcwWFREGeuTCi5G_sPQ_150x200.jpg
186,186,186,186,Chardonnay,2018,White wine,Chardonnay,117 ratings,"44,069",//images.vivino.com/thumbs/X4xzg0ILQOeoHLq8DuFlIw_pb_x600.png
187,187,187,187,Felix Gre_er Veltliner,2020,White wine,Gre_er Veltliner,118 ratings,"25,109",//images.vivino.com/thumbs/jMNXj-EyTy-HJwwQFz37Og_pb_x600.png
188,188,188,188,Vieilles Vignes Riesling,2018,White wine,Riesling,119 ratings,"30,746",//images.vivino.com/thumbs/7DZ8LcZkSMu-TpScKERr-Q_pb_x600.png
189,189,189,189,Rocky Gully Riesling,2019,White wine,Riesling,121 ratings,"26,493",//images.vivino.com/thumbs/z6Osgb65Tcy-9U9g-PLw-A_pb_x600.png
190,190,190,190,Cabernet Sauvignon,2020,Red wine,Cabernet Sauvignon,123 ratings,"20,292",//images.vivino.com/thumbs/0YJVzKB_TB2OcPjaUn5qYw_pb_x600.png
191,191,191,191,Glen Pinot Nero Riserva,2017,Red wine,Pinot Noir,126 ratings,"76,660",//images.vivino.com/thumbs/Yia5x8a1TguiHZ7M1v6ReA_pb_x600.png
192,192,192,192,Sangie Chianti Classico,2019,Red wine,Sangiovese,129 ratings,"24,802",//images.vivino.com/thumbs/u_OqVKwcQv-TAYtgPLlngw_150x200.jpg
193,193,193,193,Bourgogne,2017,Red wine,Pinot Noir,131 ratings,"164,142",//images.vivino.com/thumbs/jTS9tlqcTm6aDmEsA0wKZg_pb_x600.png
