wine_id,name,vintage,wine_type,grape_simple,rating_mean,rating_num,price,kprice,Winery,Grapes,Region,Wine style,Alcohol content,Allergens,Pairings,imgurl,link,LightBold,SmoothTannic,DrySweet,SoftAcidic,GentleFizzy
1659,Casasilia Chianti Classico Gran Selezione,2017,Red wine,Sangiovese,4.0,63 ratings,"ï§7,194","73,729",Poggio Al Sole,100% Sangiovese,Italy / Toscana / Chianti / Chianti Classico,Tuscan Red,14.5,Contains sulfites,"['Beef', 'Lamb', 'Veal', 'Poultry', 'Cured Meat']",//images.vivino.com/thumbs/kdkCZtrZTkiuApzmrh_9iQ_pb_x600.png,https://www.vivino.com//JP/en/poggio-al-sole-casasilia-chianti-classico-gran-selezione/w/1219183?year=2017&price_id=25934152,59.382,49.59070588235294,11.848,52.83788235294118,0.0
1660,Setec_ita Barbera d'Asti Superiore,2016,Red wine,Barbera,4.0,65 ratings,"ï§7,480","76,660",Tenuta Santa Caterina,Barbera,Italy / Piemonte / Barbera d'Asti,Italian Barbera,13.5,Contains sulfites,"['Pasta', 'Veal', 'Pork', 'Game (deer, venison)', 'Poultry']",//images.vivino.com/thumbs/o7Tjot9QSMypHZGotGq3Qw_150x200.jpg,https://www.vivino.com//JP/en/tenuta-santa-caterina-setecapita-barbera-d-asti-superiore-barbera-dasti/w/7151229?year=2016&price_id=26252167,67.25882352941177,24.54117647058824,15.969529411764706,74.66082352941177,0.0
1661,Chardonnay,2020,White wine,Chardonnay,4.0,67 ratings,"ï§2,380","24,392",Anayï§_,100% Chardonnay,Spain / Aragï§_ / Cariï§_na,Spanish Chardonnay,13.5,Contains sulfites,"['Pork', 'Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry']",//images.vivino.com/thumbs/2gEiLfFkRDCF5CPWjFxtiQ_pb_x600.png,https://www.vivino.com//JP/en/anayon-chardonnay/w/1923906?year=2020&price_id=29255664,61.412000000000006,54.36922352941176,16.224,50.820470588235295,0.0
1662,Chardonnay,2018,White wine,Chardonnay,4.0,65 ratings,"ï§6,600","67,641",Pegasus Bay,100% Chardonnay,New Zealand / South Island / Canterbury / Waipara,New Zealand Chardonnay,14.0,Contains sulfites,"['Pork', 'Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry']",//images.vivino.com/thumbs/eDBlLmp7RWiNm-lORxgbDg_pb_x600.png,https://www.vivino.com//JP/en/pegasus-bay-winery-chardonnay/w/16116?year=2018&price_id=26506243,65.63564705882354,54.36922352941176,11.522729411764708,68.92894117647059,0.0
1663,Cuvï§_ Florence Champagne,2009,Sparkling wine,Blend,4.0,73 ratings,"ï§14,080","144,301",Pierre Gobillard,"Chardonnay, Pinot Noir",France / Champagne,French Champagne,13.5,Contains sulfites,"['Pork', 'Rich fish (salmon, tuna etc)', 'Shellfish', 'Mild and soft cheese']",//images.vivino.com/thumbs/7pRUV0RmRmWbRBlMp0lpKA_pb_x600.png,https://www.vivino.com//JP/en/pierre-gobillard-cuvee-florence-champagne/w/2370306?year=2009&price_id=26296121,71.57023529411765,54.36922352941176,15.969529411764706,80.60164705882353,81.97835294117648
1664,Old Paddock & Old Hill Shiraz,2018,Red wine,Shiraz/Syrah,4.0,66 ratings,"ï§7,700","78,914",Mount Pleasant,Shiraz/Syrah,Australia / New South Wales / Hunter Valley,Australian Shiraz,13.5,Contains sulfites,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",//images.vivino.com/thumbs/vk2wynkTSMGARISiNaoYNg_pb_x600.png,https://www.vivino.com//JP/en/mount-pleasant-estate-old-paddock-old-hill-shiraz/w/2003865?year=2018&price_id=27664959,97.53341176470587,54.60141176470589,27.193882352941177,52.71576470588235,0.0
1665,Sï§_tal Leve,2020,White wine,Blend,4.0,68 ratings,"ï§1,320","13,528",Quinta do Sanguinhal,"Moscato, Arinto de Bucelas, Vital",Portugal / Lisboa,Southern Portugal White,9.5,Contains sulfites,"['Pasta', 'Pork', 'Shellfish', 'Lean fish']",//images.vivino.com/thumbs/3WvdTXL-SOqAhxCww_angg_pb_x600.png,https://www.vivino.com//JP/en/quinta-do-sanguinhal-sottal-leve/w/1145377?year=2020&price_id=27467659,41.25552941176471,54.36922352941176,23.58776470588236,35.59117647058824,0.0
1666,Villero Barolo,2012,Red wine,Nebbiolo,4.0,67 ratings,"ï§10,800","110,685",Livia Fontana,Nebbiolo,Italy / Piemonte / Langhe,Italian Barolo,13.5,Contains sulfites,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",//images.vivino.com/thumbs/U68i7edWTMiqJXJrOjDD2w_pb_x600.png,https://www.vivino.com//JP/en/livia-fontana-villero-barolo/w/1173797?year=2012&price_id=27995747,70.43082352941177,85.03682352941176,13.792235294117647,95.75482352941177,0.0
1667,Sango  Reserva,2014,Red wine,Tinta de toro,4.0,68 ratings,"ï§7,700","78,914",Rejadorada,100% Tinta de toro,Spain / Castilla y Leï§_ / Toro,Spanish Red,14.5,Contains sulfites,"['Beef', 'Pasta', 'Veal', 'Poultry']",//images.vivino.com/thumbs/VJJl0VquRvK62FL-3YNORg_pb_x600.png,https://www.vivino.com//JP/en/rejadorada-sango-reserva/w/2038419?year=2014&price_id=28994543,82.60011764705882,62.15094117647059,18.136705882352945,57.41905882352941,0.0
1668,Chardonnay,2017,White wine,Chardonnay,4.0,68 ratings,"ï§4,730","48,476",Hidden Bench,Chardonnay,Canada / Ontario / Niagara Peninsula / Niagara Escarpment - Ontario / Beamsville Bench,Canadian Chardonnay,13.5,Contains sulfites,"['Pork', 'Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry']",//images.vivino.com/thumbs/wDDqQ0auQ0e7eyhLYWQFZg_pb_x600.png,https://www.vivino.com//JP/en/hidden-bench-chardonnay/w/2144151?year=2017&price_id=22676991,64.82517647058823,54.36922352941176,20.24435294117647,54.10376470588236,0.0
1669,Stratus Riesling,2017,White wine,Riesling,4.0,68 ratings,"ï§5,500","56,367",Charles Baker,Riesling,Canada / Ontario / Niagara Peninsula / Vinemount Ridge,Canadian Riesling,13.5,Contains sulfites,"['Pork', 'Shellfish', 'Spicy food', 'Poultry', 'Cured Meat']",//images.vivino.com/thumbs/5X9x6EjrSaSQCK3B1-Wo7A_pb_x600.png,https://www.vivino.com//JP/en/charles-baker-stratus-riesling/w/1194452?year=2017&price_id=23764297,48.80070588235294,54.36922352941176,11.919058823529411,79.16447058823529,0.0
1670,Marsala Superiore Riserva Storica,2016,Fortified Wine,Blend,4.0,177 ratings,"ï§4,296","41,917",Curatolo Arini,"Grillo, Catarratto Bianco",Italy / Terre Siciliane / Marsala,,13.5,"Contains sulfites, egg allergens, milk allergens",,//images.vivino.com/thumbs/Z23jiXpITk-BvXFowLfktA_pb_x600.png,https://www.vivino.com//JP/en/curatolo-arini-marsala-superiore-riserva-storica/w/2552992?price_id=28592229,68.88503647058823,54.36922352941176,15.969529411764706,64.47297647058824,0.0
1671,Yarden Pinot Noir,2019,Red wine,Pinot Noir,4.0,70 ratings,"ï§5,142","52,698",Golan Heights Winery,100% Pinot Noir,Israel / Galilee,,13.5,"Contains sulfites, egg allergens, milk allergens",,//images.vivino.com/thumbs/6oGQXxkPRZOKpCNGWgEtRg_pb_x600.png,https://www.vivino.com//JP/en/golan-heights-winery-yarden-pinot-noir/w/83279?year=2019&price_id=28662456,68.88503647058823,54.36922352941176,15.969529411764706,64.47297647058824,0.0
1672,Serpico Cabernet Sauvignon,2018,Red wine,Cabernet Sauvignon,4.0,70 ratings,"ï§8,588","88,015",Mitolo,100% Cabernet Sauvignon,Australia / South Australia / Fleurieu / McLaren Vale,Australian Cabernet Sauvignon,14.5,"Contains sulfites, egg allergens, milk allergens","['Beef', 'Lamb', 'Poultry']",//images.vivino.com/thumbs/apImxLmqSUyTXfDyv_Tm2Q_pb_x600.png,https://www.vivino.com//JP/en/mitolo-serpico-cabernet-sauvignon/w/79013?year=2018&price_id=29109549,81.858,66.38917647058824,18.273411764705884,60.31317647058823,0.0
1673,Shiraz,2017,Red wine,Shiraz/Syrah,4.0,70 ratings,"ï§4,620","47,349",Powell & Son,100% Shiraz/Syrah,Australia / South Australia / Barossa / Barossa Valley,Australian Shiraz,14.5,Contains sulfites,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",//images.vivino.com/thumbs/W11guHj7QwasVUtf47eWzw_pb_x600.png,https://www.vivino.com//JP/en/powell-son-shiraz/w/3740160?year=2017&price_id=26725513,100.0,55.69529411764706,23.870117647058823,50.10529411764706,0.0
1674,Santa Cruz de Artazu,2016,Red wine,Garnacha,4.0,70 ratings,"ï§7,106","72,827",Artadi,100% Garnacha,Spain / Navarra,Spanish Grenache,14.5,Contains sulfites,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)', 'Poultry']",//images.vivino.com/thumbs/A8ejmLzBQ_mXloe9StxvDg_pb_x600.png,https://www.vivino.com//JP/en/artadi-santa-cruz-de-artazu/w/1160080?year=2016&price_id=29258381,98.15352941176472,51.16258823529412,12.574235294117647,57.05505882352941,0.0
1675,Hendry Block 7 & 22 Zinfandel,2016,Red wine,Zinfandel,4.0,70 ratings,"ï§6,600","67,641",Hendry,100% Zinfandel,United States / California / North Coast / Napa County / Napa Valley,Californian Zinfandel,13.5,Contains sulfites,"['Beef', 'Lamb', 'Poultry']",//images.vivino.com/thumbs/OaYCQywYQqmRfaFjVc4Uvg_pb_x600.png,https://www.vivino.com//JP/en/hendry-ranch-winery-hendry-block-7-22-zinfandel/w/1947179?year=2016&price_id=26506125,99.84435294117648,36.95317647058824,32.995294117647056,15.551764705882352,0.0
1676,Gevrey-Chambertin Dix Climats,2019,Red wine,Pinot Noir,4.1,71 ratings,"ï§9,020","92,443",Domaine Drouhin-Laroze,Pinot Noir,France / Bourgogne / Cï§_e de Nuits / Gevrey-Chambertin,Burgundy Cï§_e de Nuits Red,13.0,Contains sulfites,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",//images.vivino.com/thumbs/qyI_VCAIT-WMUswqpe9TMA_pb_x600.png,https://www.vivino.com//JP/en/domaine-drouhin-laroze-gevrey-chambertin-dix-climats/w/7958012?year=2019&price_id=27516711,52.64870588235294,38.14082352941176,17.159882352941178,82.07341176470588,0.0
