wine_id,name,wine_type,rating_mean,rating_num,kprice,Alcohol_content,Pairings,Light_Bold,Smooth_Tannic,Dry_Sweet,Soft_Acidic,vintage,grape_simple,Winery,Grapes,Region,Wine style,Allergens,imgurl,link
1044,Pinotage,Red,4.2,290,60262.0,15.0,"['Beef', 'Game (deer, venison)', 'Poultry']",79.3649411764706,55.43317647058824,13.09329411764706,50.64152941176471,2019,Pinotage,Kanonkop,100% Pinotage,South Africa / Western Cape / Coastal Region / Stellenbosch,South African Pinotage,Contains sulfites,https://images.vivino.com/thumbs/2O6oLenoS0WCNh0_vcA4Xw_pb_x600.png,https://www.vivino.com//JP/en/kanonkop-pinotage/w/56164?year=2019&price_id=27457547
1045,Pinot Noir,Red,4.2,257,107098.0,14.0,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",31.303529411764707,27.725529411764708,12.957764705882353,74.28588235294119,2018,Pinot Noir,Ata Rangi,100% Pinot Noir,New Zealand / North Island / Wairarapa / Martinborough,New Zealand Pinot Noir,Contains sulfites,https://images.vivino.com/thumbs/xLJ7bzecQq-TMB5_-GPVmg_pb_x600.png,https://www.vivino.com//JP/en/ata-rangi-pinot-noir/w/79604?year=2018&price_id=26506238
1046,Sanford & Benedict Chardonnay,White,4.3,60,77787.0,12.5,"['Pork', 'Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry']",100.0,54.36922352941176,36.96988235294118,63.90752941176471,2018,Chardonnay,Sandhi,100% Chardonnay,United States / California / Central Coast / Santa Barbara County / Sta. Rita Hills,Californian Chardonnay,Contains sulfites,https://images.vivino.com/thumbs/xshHzgpDTu-WJP9hJ8TwUw_pb_x600.png,https://www.vivino.com//JP/en/sandhi-sanford-benedict-chardonnay/w/1813266?year=2018&price_id=27532604
1047,La Bandina Valpolicella Superiore,Red,4.2,190,41712.0,14.5,"['Beef', 'Pasta', 'Veal', 'Poultry']",60.742,40.32070588235294,24.86905882352941,60.20917647058823,2017,Blend,Tenuta Sant'Antonio,"70% Corvina, 20% Rondinella, 5% Croatina, 5% Oseleta",Italy / Veneto / Valpolicella,Italian Valpolicella Red,Contains sulfites,https://images.vivino.com/thumbs/ybLtFHc6T1CjxgGk3RILHA_pb_x600.png,https://www.vivino.com//JP/en/tenuta-sant-antonio-la-bandina-valpolicella-superiore/w/1187040?year=2017&price_id=26311417
1048,Silente delle Marne,White,4.2,136,146555.0,13.5,"['Pasta', 'Shellfish', 'Mature and hard cheese', 'Lean fish', 'Cured Meat']",82.93105882352941,54.36922352941176,25.917529411764708,59.55670588235294,2013,Chardonnay,Tenuta Santa Caterina,Chardonnay,Italy / Piemonte / Monferrato,Northern Italy White,Contains sulfites,https://images.vivino.com/thumbs/m5YZFcEDRVOW1261zAcqBw_pb_x600.png,https://www.vivino.com//JP/en/tenuta-santa-caterina-silente-delle-marne/w/4397115?year=2013&price_id=26207815
1049,Montefalco Sagrantino,Red,4.2,139,81169.0,15.5,"['Beef', 'Pasta', 'Veal', 'Poultry']",66.4675294117647,57.25435294117648,3.726317647058824,52.39976470588236,2013,Sagrantino,Le Cimate,100% Sagrantino,Italy / Umbria / Montefalco / Montefalco Sagrantino,Central Italy Red,Contains sulfites,https://images.vivino.com/thumbs/QLFLw88aTRqLUDRQs2-siw_pb_x600.png,https://www.vivino.com//JP/en/cimate-montefalco-sagrantino/w/1747232?year=2013&price_id=26207754
1050,Barolo,Red,4.2,144,62004.0,14.5,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",76.07635294117648,92.64976470588236,4.295976470588236,98.31188235294118,2017,Nebbiolo,Silvio Grasso,100% Nebbiolo,Italy / Piemonte / Barolo,Italian Barolo,Contains sulfites,https://images.vivino.com/thumbs/Q9pYatX3QBmkoz0-L0XOfQ_pb_x600.png,https://www.vivino.com//JP/en/silvio-grasso-barolo/w/1185040?year=2017&price_id=27743185
1051,40 Year Old Port,Fortified,4.2,143,202923.0,13.5,"['Beef', 'Mature and hard cheese']",68.88503647058823,54.36922352941176,15.969529411764706,64.47297647058824,2016,Blend,Quevedo,"Touriga Nacional, Touriga Franca, Tinta Roriz, Tinta Barroca, Tinta Cï§_",Portugal / Duriense / Porto,Tawny Port,Contains sulfites,https://images.vivino.com/thumbs/iXsAhRLHSbyfTCJoVKRBZQ_pb_x600.png,https://www.vivino.com//JP/en/pt-quevedo-forty-year-old-port/w/1912432?price_id=26644343
1052,Descendant,Red,4.2,145,202923.0,15.0,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",91.63858823529412,47.09223529411764,23.94529411764706,63.56423529411765,2015,Shiraz/Syrah,Torbreck,100% Shiraz/Syrah,Australia / South Australia / Barossa,Australian Syrah - Viognier,Contains sulfites,https://images.vivino.com/thumbs/CLT4C4kPQFmigJ2WCIDziA_pb_x600.png,https://www.vivino.com//JP/en/torbreck-descendant/w/11828?year=2015&price_id=26725523
1053,Combe Chenin Blanc,White,4.2,149,80042.0,13.5,"['Shellfish', 'Spicy food', 'Lean fish', 'Mild and soft cheese']",40.53635294117648,54.36922352941176,10.292188235294118,80.52482352941176,2017,Chenin Blanc,Stolpman Vineyards,Chenin Blanc,United States / California / Central Coast / Santa Barbara County / Santa Ynez Valley / Ballard Canyon,Californian Chenin Blanc,Contains sulfites,https://images.vivino.com/thumbs/fZiYzAiqRgyr1q7ifw85Kw_pb_x600.png,https://www.vivino.com//JP/en/stolpman-vineyards-llc-combe-chenin-blanc/w/5354491?year=2017&price_id=17095859
1054,Dry Red No. 2,Red,4.2,154,110480.0,14.5,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",98.16529411764706,53.18270588235294,11.57524705882353,52.89529411764706,2015,Shiraz/Syrah,Yarra Yering,100% Shiraz/Syrah,Australia / Victoria / Port Phillip / Yarra Valley,Australian Rhï§_e Blend Red,Contains sulfites,https://images.vivino.com/thumbs/eQbaCSKyToaksMaxUX3fTQ_pb_x600.png,https://www.vivino.com//JP/en/yarra-yering-dry-red-no-2/w/1229850?year=2015&price_id=26506056
1055,Reserve Pinot Noir,Red,4.2,158,67641.0,13.5,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",40.374235294117646,33.074588235294115,6.828258823529413,75.00447058823529,2017,Pinot Noir,Blue Mountain Vineyard,Pinot Noir,Canada / British Columbia / Okanagan Valley,Canadian Pinot Noir,Contains sulfites,https://images.vivino.com/thumbs/51sm2LJKTV25mifVCIHtAg_pb_x600.png,https://www.vivino.com//JP/en/blue-mountain-vineyard-and-cellars-ltd-okanagan-valley-reserve-pinot-noir/w/1234770?year=2017&price_id=26006554
1056,Carmignano Riserva,Red,4.2,161,75532.0,13.5,"['Beef', 'Lamb', 'Veal', 'Poultry', 'Cured Meat']",65.94341176470589,45.30317647058824,13.059411764705883,52.63823529411765,2018,Sangiovese,Piaggia,100% Sangiovese,Italy / Toscana / Carmignano,Tuscan Red,Contains sulfites,https://images.vivino.com/thumbs/aSNuFGwcSWu_h1-HLG6AaQ_pb_x600.png,https://www.vivino.com//JP/en/piaggia-carmignano-riserva/w/1100955?year=2018&price_id=28362025
1057,Il Favot Langhe Nebbiolo,Red,4.2,169,107098.0,13.5,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",75.54588235294118,94.06235294117648,8.683329411764706,97.94329411764708,2018,Nebbiolo,Aldo Conterno,100% Nebbiolo,Italy / Piemonte / Langhe,Italian Nebbiolo,Contains sulfites,https://images.vivino.com/thumbs/iKvBmiEATyeM78106ITUKg_pb_x600.png,https://www.vivino.com//JP/en/aldo-conterno-il-favot-langhe-nebbiolo/w/75320?year=2018&price_id=29108055
1058,Margaret Red,Red,4.2,181,72007.0,13.5,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)', 'Poultry']",98.56317647058825,63.35117647058824,6.366976470588235,72.364,2017,Cabernet Sauvignon,Woodlands,Cabernet Sauvignon,Australia / Western Australia / South West Australia / Margaret River,Australian Bordeaux Blend,Contains sulfites,https://images.vivino.com/thumbs/GArIAGEqRG2LtdeF6PJlBQ_pb_x600.png,https://www.vivino.com//JP/en/woodlands-margaret-red/w/1688004?year=2017&price_id=29109540
1059,Stoan,White,4.2,186,52268.0,14.0,"['Pasta', 'Shellfish', 'Mature and hard cheese', 'Lean fish', 'Cured Meat']",73.17270588235294,54.36922352941176,28.67964705882353,57.98776470588236,2020,Gewï§_ztraminer,Tramin,100% Gewï§_ztraminer,Italy / Trentino-Alto Adige / Sï§_tirol - Alto Adige,Northern Italy White,Contains sulfites,https://images.vivino.com/thumbs/depB6Xz7QHOAP-N158iXKQ_pb_x600.png,https://www.vivino.com//JP/en/tramin-stoan-alto-adige/w/2055461?year=2020&price_id=27774231
1060,Carpino Merlot,Red,4.2,187,74405.0,15.0,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",80.37588235294119,49.10823529411765,17.534823529411767,35.866470588235295,2015,Merlot,Ricchi,100% Merlot,Italy / Veneto / Garda,Northern Italy Red,Contains sulfites,https://images.vivino.com/thumbs/nDKbhRUNRemwPHj6Wdyvug_pb_x600.png,https://www.vivino.com//JP/en/ricchi-carpino-merlot/w/1883623?year=2015&price_id=26207790
1061,Mercurey,Red,4.2,198,48517.0,12.7,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",23.674705882352946,24.17294117647059,0.3106670588235294,75.0109411764706,2019,Pinot Noir,Chï§_eau de Chamirey,Pinot Noir,France / Bourgogne / Cï§_e Chalonnaise / Mercurey,Burgundy Cï§_e Chalonnaise Red,Contains sulfites,https://images.vivino.com/thumbs/7e17CEa6SZe6xdxJBizSWg_pb_x600.png,https://www.vivino.com//JP/en/le-chateau-de-chamirey-mercurey/w/1107375?year=2019&price_id=28639560
1062,Morey-Saint-Denis,Red,4.2,255,111676.0,13.0,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",49.77258823529412,40.16717647058824,10.68004705882353,81.24435294117647,2013,Pinot Noir,Domaine Dujac,100% Pinot Noir,France / Bourgogne / Cï§_e de Nuits / Morey-Saint-Denis,Burgundy Cï§_e de Nuits Red,Contains sulfites,https://images.vivino.com/thumbs/CvJNWjhDTPK9pHEyrr1G3w_pb_x600.png,https://www.vivino.com//JP/en/domaine-dujac-morey-saint-denis/w/92266?year=2013&price_id=26623751
1063,Yarden Syrah,Red,4.2,205,54113.0,14.5,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",90.79035294117648,54.68658823529413,17.467882352941178,50.54576470588236,2018,Shiraz/Syrah,Golan Heights Winery,100% Shiraz/Syrah,Israel / Galilee,Israeli Syrah,Contains sulfites,https://images.vivino.com/thumbs/tJTHnHDYR4i9WdGTZHVs7Q_pb_x600.png,https://www.vivino.com//JP/en/golan-heights-winery-yarden-syrah/w/1151307?year=2018&price_id=26725493
1064,Bourgogne Chardonnay,White,4.2,213,51858.0,13.0,"['Pasta', 'Rich fish (salmon, tuna etc)', 'Shellfish', 'Mild and soft cheese', 'Cured Meat']",72.21858823529412,54.36922352941176,10.144682352941176,57.732000000000006,2019,Chardonnay,Domaine Bernard Moreau et Fils,100% Chardonnay,France / Bourgogne,Burgundy White,Contains sulfites,https://images.vivino.com/thumbs/NpfEWrsETTWP36pZ1BQL0w_pb_x600.png,https://www.vivino.com//JP/en/domaine-bernard-moreau-et-fils-bourgogne-chardonnay/w/1159461?year=2019&price_id=27612047
1065,Vinhas Velhas Reserva Tinto,Red,4.2,216,67754.0,13.5,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",97.6018823529412,71.47635294117647,7.267952941176471,57.94647058823529,2013,Blend,Quinta da Devesa,"Touriga Nacional, Touriga Franca, Tinta Roriz, Tinta Barroca",Portugal / Duriense / Douro,Portuguese Douro Red,Contains sulfites,https://images.vivino.com/thumbs/X_BVkOQsROS5eu437AEH1Q_pb_x600.png,https://www.vivino.com//JP/en/quinta-da-devesa-reserva-douro-tinto/w/1507076?year=2013&price_id=28891703
1066,Sogno Mediterraneo (Mediterranean Blend),Red,4.2,226,37018.0,14.0,"['Beef', 'Lamb', 'Veal', 'Poultry', 'Cured Meat']",60.026117647058825,45.91176470588236,9.487941176470589,50.91164705882353,2018,Shiraz/Syrah,Casadei,100% Shiraz/Syrah,Italy / Toscana,Tuscan Red,Contains sulfites,https://images.vivino.com/thumbs/CdRoGgsxSRutwa7ee9yVow_pb_x600.png,https://www.vivino.com//JP/en/casadei-sogno-mediterraneo-mediterranean-blend/w/1196501?year=2018&price_id=27099314
1067,Amarone della Valpolicella,Red,4.2,224,135282.0,13.5,"['Beef', 'Lamb', 'Game (deer, venison)', 'Blue cheese']",97.22058823529412,28.458941176470592,57.36870588235294,32.985882352941175,2012,Corvina,Secondo Marco,Corvina,Italy / Veneto / Valpolicella / Amarone della Valpolicella,Italian Amarone,Contains sulfites,https://images.vivino.com/thumbs/ia3M13WwQPOaZv0Rh-gzug_pb_x600.png,https://www.vivino.com//JP/en/secondo-marco-amarone-della-valpolicella/w/1710973?year=2012&price_id=26207801
1068,Il Sasso Carmignano,Red,4.2,234,57495.0,13.5,"['Beef', 'Lamb', 'Veal', 'Poultry', 'Cured Meat']",63.03329411764706,49.6004705882353,13.62364705882353,53.40741176470588,2019,Sangiovese,Piaggia,Sangiovese,Italy / Toscana / Carmignano,Tuscan Red,Contains sulfites,https://images.vivino.com/thumbs/m8BWtlavS6KoKgj2jkU14Q_pb_x600.png,https://www.vivino.com//JP/en/piaggia-il-sasso-carmignano/w/1100953?year=2019&price_id=29108065
1069,Visol Gran Reserva Brut Nature,Sparkling,4.2,236,47912.0,12.0,"['Shellfish', 'Appetizers and snacks', 'Lean fish', 'Aperitif', 'Cured Meat']",53.16576470588235,54.36922352941176,15.969529411764706,64.64164705882354,2013,Blend,Mestres,"Macabeo, Parellada",Spain / Cava,Spanish Cava,Contains sulfites,https://images.vivino.com/thumbs/7r7xIlUWT9asFt-a0U_EJg_pb_x600.png,https://www.vivino.com//JP/en/mestres-visol-gran-reserva-brut-nature/w/2181578?year=2013&price_id=27249662
1070,Bannockburn Pinot Noir,Red,4.2,237,85678.0,14.0,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",28.872235294117647,24.731529411764704,12.756,72.80070588235294,2020,Pinot Noir,Felton Road,100% Pinot Noir,New Zealand / South Island / Central Otago,New Zealand Pinot Noir,Contains sulfites,https://images.vivino.com/thumbs/fkOCknZhTRa9_Qw1TMg0Qw_pb_x600.png,https://www.vivino.com//JP/en/felton-road-bannockburn-pinot-noir/w/88318?year=2020&price_id=29161541
1071,Barbaresco Riserva Pora,Red,4.2,241,84551.0,13.5,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",72.66141176470589,81.92717647058824,6.460470588235294,99.58823529411764,2015,Nebbiolo,Produttori del Barbaresco,100% Nebbiolo,Italy / Piemonte / Barbaresco,Italian Barbaresco,Contains sulfites,https://images.vivino.com/thumbs/sDdx8An6SQO2j-Yx_22nkQ_pb_x600.png,https://www.vivino.com//JP/en/produttori-del-barbaresco-barbaresco-riserva-pora/w/19279?year=2015&price_id=26757126
1072,Merlot,Red,4.2,244,56367.0,14.0,"['Beef', 'Lamb', 'Veal']",70.83611764705883,41.97952941176471,11.24529411764706,40.04941176470589,2018,Merlot,Burrowing Owl,100% Merlot,Canada / British Columbia / Okanagan Valley,Canadian Merlot,Contains sulfites,https://images.vivino.com/thumbs/_I4TlVjZRNignHi2QjMExA_pb_x600.png,https://www.vivino.com//JP/en/ca-burrowing-owl-merlot/w/12757?year=2018&price_id=25934242
1073,Mï§_on-Cruzille 'Les Geniï§_riï§_es',White,4.2,245,69414.0,13.0,"['Pasta', 'Vegetarian', 'Cured Meat']",57.50611764705883,54.36922352941176,5.13875294117647,53.35070588235295,2018,Chardonnay,Guillot-Broux,100% Chardonnay,France / Bourgogne / Mï§_onnais / Mï§_on / Mï§_on-Cruzille,Burgundy Mï§_onnais White,Contains sulfites,https://images.vivino.com/thumbs/L0AqAP5jSSaGi2sz1bX68g_pb_x600.png,https://www.vivino.com//JP/en/guillot-broux-macon-cruzille-les-genievrieres/w/1151300?year=2018&price_id=25991928
1074,Vinhas Velhas Reserva Tinto,Red,4.2,250,67754.0,13.5,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",97.6018823529412,71.47635294117647,7.267952941176471,57.94647058823529,2011,Blend,Quinta da Devesa,"Touriga Nacional, Touriga Franca, Tinta Roriz, Tinta Barroca",Portugal / Duriense / Douro,Portuguese Douro Red,Contains sulfites,https://images.vivino.com/thumbs/X_BVkOQsROS5eu437AEH1Q_pb_x600.png,https://www.vivino.com//JP/en/quinta-da-devesa-reserva-douro-tinto/w/1507076?year=2011&price_id=27506905
1075,Ballet d'Octobre Juranï§_n,Dessert,4.1,253,37202.0,13.0,0,68.88503647058823,54.36922352941176,15.969529411764706,64.47297647058824,2019,Petit Manseng,Domaine Cauhapï§,100% Petit Manseng,France / South West France / Pyrenï§_s / Juranï§_n,,Contains sulfites,https://images.vivino.com/thumbs/CLlg1szwTh6fNWb8daGliA_pb_x600.png,https://www.vivino.com//JP/en/cauhape-ballet-d-octobre-jurancon/w/20906?year=2019&price_id=26311416
1076,Terrasses du Larzac,Red,4.2,858,157829.0,14.0,"['Beef', 'Pasta', 'Veal']",73.97435294117648,62.99811764705883,9.711223529411766,66.35482352941177,2014,Blend,Montcalmï§_,"60% Shiraz/Syrah, 20% Grenache, 20% Mourvedre",France / Languedoc-Roussillon / Languedoc / Terrasses du Larzac,Languedoc-Roussillon Red,Contains sulfites,https://images.vivino.com/thumbs/Z7Ko1ocQRUOjIW5u-Nuizg_pb_x600.png,https://www.vivino.com//JP/en/montcalmes-terrasses-du-larzac/w/2408552?year=2014&price_id=27914245
1077,Crianza,Red,4.2,982,42163.0,14.0,"['Beef', 'Lamb', 'Game (deer, venison)']",77.1250588235294,66.48047058823529,13.041411764705884,70.96247058823529,2019,Tempranillo,Tinto Pesquera,100% Tempranillo,Spain / Castilla y Leï§_ / Ribera del Duero,Spanish Ribera Del Duero Red,Contains sulfites,https://images.vivino.com/thumbs/a752NpqASDGyz9ZuOnq0gA_pb_x600.png,https://www.vivino.com//JP/en/tinto-pesquera-crianza/w/2317863?year=2019&price_id=27615196
1078,Pinot Noir,Red,4.2,1042,65950.0,13.5,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",29.15058823529412,24.956823529411764,6.948788235294117,73.99305882352941,2016,Pinot Noir,Penner-Ash,100% Pinot Noir,United States / Oregon / Willamette Valley,Oregon Pinot Noir,Contains sulfites,https://images.vivino.com/thumbs/asTaWahBSHa8yjGbl11-AA_pb_x600.png,https://www.vivino.com//JP/en/us-penner-ash-pinot-noir/w/9844?year=2016&price_id=27516141
1079,Altare,White,4.3,44,53436.0,13.5,"['Pasta', 'Vegetarian', 'Appetizers and snacks', 'Lean fish', 'Cured Meat']",68.19576470588235,54.36922352941176,28.856117647058824,73.9535294117647,2019,Trebbiano,Marramiero,100% Trebbiano,Italy / Abruzzo / Trebbiano d'Abruzzo,Central Italy White,Contains sulfites,https://images.vivino.com/thumbs/eg3t7i3NTqyiw2YYLof6bg_pb_x600.png,https://www.vivino.com//JP/en/marramiero-altare/w/1220120?year=2019&price_id=29256671
1080,Vinhas Velhas Reserva Tinto,Red,4.3,34,24576.0,13.5,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",94.33164705882352,68.55917647058824,2.387541176470588,51.848,2018,Blend,Quinta Vale do Ruivo,"Baga, Rufete",Portugal / Beiras / Beira Interior,Northern Portugal Red,Contains sulfites,https://images.vivino.com/thumbs/iwLmuj2-RM6mBOLN-rNL-A_pb_x600.png,https://www.vivino.com//JP/en/quinta-vale-do-ruivo-vinhas-velhas-reserva-tinto/w/4933890?year=2018&price_id=29378156
1081,The Brunette Shiraz,Red,4.3,34,89061.0,13.5,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",95.28152941176472,58.80576470588236,21.288705882352943,50.97517647058823,2018,Shiraz/Syrah,Head,100% Shiraz/Syrah,Australia / South Australia / Barossa / Barossa Valley,Australian Shiraz,Contains sulfites,https://images.vivino.com/thumbs/Nr-iHT7HQfCIgc1XojwElQ_pb_x600.png,https://www.vivino.com//JP/en/head-the-brunette-shiraz/w/1633808?year=2018&price_id=25719507
1082,Historique Juranï§_n Moelleux,Dessert,4.3,36,40892.0,13.5,0,68.88503647058823,54.36922352941176,15.969529411764706,64.47297647058824,2017,Blend,Domaine Bellegarde,"Gros Manseng, Petit Manseng",France / South West France / Pyrenï§_s / Juranï§_n,,Contains sulfites,https://images.vivino.com/thumbs/pqjIWMKiTx-yKnSqqsrH1Q_pb_x600.png,https://www.vivino.com//JP/en/bellegarde-historique-jurancon-moelleux-jurancon/w/7652152?year=2017&price_id=27808305
1083,Riserva Bussia Barolo,Red,4.3,36,145530.0,13.5,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",73.13317647058824,89.50800000000001,0.653009411764706,95.33152941176472,2013,Nebbiolo,Livia Fontana,Nebbiolo,Italy / Piemonte / Barolo,Italian Barolo,Contains sulfites,https://images.vivino.com/thumbs/dNSkY7BMSc-yqec-JlpIxw_150x200.jpg,https://www.vivino.com//JP/en/livia-fontana-riserva-bussia-barolo/w/1203486?year=2013&price_id=28555213
1084,La Bora di Kante,White,4.3,36,80042.0,13.5,"['Pasta', 'Shellfish', 'Mature and hard cheese', 'Lean fish', 'Cured Meat']",76.7029411764706,54.36922352941176,26.45905882352941,62.98070588235294,2012,Chardonnay,Kante,Chardonnay,Italy / Friuli-Venezia Giulia / Venezia Giulia,Northern Italy White,Contains sulfites,https://images.vivino.com/thumbs/uRbNHE0cTwOXKZ6SQXx1rA_pb_x600.png,https://www.vivino.com//JP/en/kante-la-bora-di-kante/w/1598345?year=2012&price_id=26817544
1085,Wehlener Sonnenuhr Riesling Auslese,White,4.3,37,101461.0,7.0,"['Pork', 'Shellfish', 'Spicy food', 'Poultry', 'Cured Meat']",51.51870588235295,54.36922352941176,46.98058823529412,95.80341176470588,2020,Riesling,Joh. Jos. Prï§_,100% Riesling,Germany / Mosel / Wehlen,German Riesling,Contains sulfites,https://images.vivino.com/thumbs/z7B_lm7URWy88F0inHlZ-w_pb_x600.png,https://www.vivino.com//JP/en/joh-jos-prum-wehlener-sonnenuhr-riesling-auslese/w/68324?year=2020&price_id=27424894
1086,Outer Limits Vineyard Syrah,Red,4.3,38,112735.0,13.5,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",94.7704705882353,71.97941176470589,9.931741176470588,49.444,2014,Shiraz/Syrah,Hartford Court,Shiraz/Syrah,United States / California / North Coast / Sonoma County / Sonoma Coast,Californian Syrah,Contains sulfites,https://images.vivino.com/thumbs/0-z7_xKuQhOdTzoACMnbTw_pb_x600.png,https://www.vivino.com//JP/en/hartford-court-outer-limits-vineyard-syrah/w/1258679?year=2014&price_id=28153145
